district,market,crop,date,arrival_qty_tonnes,modal_price_rs_per_quintal,source
Kottayam,Changanassery Market,rice,2023-11-27,23.6,2816,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-11-27,11.5,2825,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-11-29,27.2,2810,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-11-29,13.5,2821,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2023-11-29,10.7,2834,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-11-29,23.3,2824,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-11-29,11.1,2834,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-12-01,67.3,2780,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-12-01,44.8,2823,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2023-12-01,31.4,2819,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-12-01,61.5,2800,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-12-01,46.9,2779,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-12-05,72.6,2750,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-12-05,43.6,2821,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2023-12-05,30.1,2837,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-12-05,62.3,2765,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-12-05,47.8,2774,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-12-07,70.7,2812,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-12-07,37.2,2798,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2023-12-07,45.6,2786,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-12-07,74.5,2751,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-12-07,36.5,2784,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-12-09,74.0,2832,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-12-09,33.3,2810,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2023-12-09,38.0,2802,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-12-09,55.0,2766,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-12-09,30.0,2774,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-12-11,68.7,2826,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-12-11,36.9,2836,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2023-12-11,42.4,2809,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-12-11,49.7,2734,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-12-11,42.2,2799,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-12-13,61.7,2792,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-12-13,47.7,2803,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2023-12-13,46.4,2735,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-12-13,73.2,2813,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-12-13,45.5,2813,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-12-15,64.6,2728,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-12-15,47.5,2789,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2023-12-15,42.3,2787,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-12-15,67.6,2784,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-12-15,36.9,2804,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-12-19,76.8,2785,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-12-19,39.6,2762,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2023-12-19,37.9,2813,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-12-19,77.8,2752,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-12-19,31.4,2800,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-12-21,59.3,2788,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-12-21,33.3,2851,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2023-12-21,32.1,2826,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-12-21,60.8,2786,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-12-21,47.9,2768,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-12-23,78.9,2773,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-12-23,37.7,2786,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2023-12-23,32.4,2839,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-12-23,50.8,2796,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-12-23,40.5,2780,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-12-25,63.6,2784,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-12-25,39.2,2832,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2023-12-25,38.1,2832,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-12-25,79.0,2768,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-12-25,35.3,2829,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-12-27,81.2,2778,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-12-27,38.7,2766,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2023-12-27,47.3,2793,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-12-27,54.2,2755,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-12-27,34.2,2828,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2023-12-29,62.9,2769,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2023-12-29,31.8,2819,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2023-12-29,37.3,2768,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2023-12-29,59.9,2793,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2023-12-29,30.5,2812,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2024-01-02,68.3,2855,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2024-01-02,46.4,2855,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2024-01-02,33.8,2874,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2024-01-02,64.3,2875,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2024-01-02,48.0,2884,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2024-01-04,59.0,2902,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2024-01-04,36.7,2928,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2024-01-04,32.1,2938,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2024-01-04,57.0,2853,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2024-01-04,39.3,2872,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2024-01-06,82.2,2880,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2024-01-06,40.6,2900,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2024-01-06,32.2,2859,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2024-01-06,62.2,2828,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2024-01-06,43.9,2817,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2024-01-08,65.5,2855,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2024-01-08,35.5,2906,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2024-01-08,44.5,2845,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2024-01-08,66.1,2828,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2024-01-08,33.9,2801,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2024-01-10,81.4,2848,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2024-01-10,39.9,2895,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2024-01-10,40.1,2873,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2024-01-10,73.2,2821,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2024-01-10,37.7,2864,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2024-01-12,62.5,2839,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2024-01-12,47.5,2875,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2024-01-12,47.3,2843,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2024-01-12,79.1,2804,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2024-01-12,47.5,2814,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2024-01-16,66.9,2830,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2024-01-16,42.1,2890,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2024-01-16,29.9,2854,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2024-01-16,51.1,2819,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2024-01-16,35.0,2842,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2024-01-18,65.7,2821,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2024-01-18,34.8,2858,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2024-01-18,47.6,2829,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2024-01-18,68.5,2791,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2024-01-18,47.8,2881,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2024-01-20,73.1,2812,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2024-01-20,40.6,2874,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2024-01-20,30.1,2861,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2024-01-20,69.2,2823,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2024-01-20,45.1,2881,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2024-01-22,50.5,2856,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2024-01-22,33.1,2904,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2024-01-22,31.5,2861,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2024-01-22,70.0,2814,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2024-01-22,39.4,2859,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2024-01-24,57.4,2836,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2024-01-24,33.0,2915,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2024-01-24,33.1,2856,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2024-01-24,61.6,2857,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2024-01-24,47.3,2860,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2024-01-26,75.9,2809,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2024-01-26,38.6,2847,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2024-01-26,43.8,2867,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2024-01-26,61.4,2852,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2024-01-26,42.1,2856,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2024-01-30,72.7,2836,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2024-01-30,29.1,2834,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2024-01-30,42.2,2843,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2024-01-30,74.8,2862,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2024-01-30,34.5,2858,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2024-02-01,116.8,2826,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2024-02-01,87.1,2855,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2024-02-01,60.4,2878,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2024-02-01,144.9,2819,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2024-02-01,58.0,2863,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2024-02-03,106.5,2850,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2024-02-03,69.1,2865,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2024-02-03,83.6,2786,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2024-02-03,124.2,2805,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2024-02-03,54.3,2913,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2024-02-05,104.0,2764,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2024-02-05,58.9,2850,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2024-02-05,70.1,2814,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2024-02-05,117.8,2781,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2024-02-05,57.2,2838,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2024-02-07,136.6,2794,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2024-02-07,80.8,2823,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2024-02-07,75.0,2845,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2024-02-07,140.1,2829,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2024-02-07,68.5,2868,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2024-02-09,121.7,2801,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2024-02-09,55.4,2847,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2024-02-09,67.7,2854,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2024-02-09,98.0,2773,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2024-02-09,76.7,2824,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2024-02-13,96.3,2831,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2024-02-13,57.6,2855,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2024-02-13,68.9,2870,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2024-02-13,96.4,2842,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2024-02-13,81.5,2842,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2024-02-15,127.6,2783,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2024-02-15,66.0,2830,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2024-02-15,85.5,2857,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2024-02-15,132.6,2799,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2024-02-15,56.4,2831,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2024-02-17,128.3,2817,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2024-02-17,64.4,2855,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2024-02-17,53.4,2852,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2024-02-17,131.8,2809,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2024-02-17,86.6,2841,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2024-02-19,148.5,2809,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2024-02-19,57.0,2887,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2024-02-19,75.3,2824,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2024-02-19,111.7,2805,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2024-02-19,81.4,2823,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2024-02-21,93.3,2869,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2024-02-21,67.4,2864,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2024-02-21,74.9,2837,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2024-02-21,108.7,2791,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2024-02-21,86.5,2830,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2024-02-23,111.6,2752,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2024-02-23,76.4,2829,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2024-02-23,75.7,2813,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2024-02-23,108.9,2832,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2024-02-23,56.9,2846,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2024-02-27,125.9,2798,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2024-02-27,82.9,2828,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2024-02-27,68.6,2868,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2024-02-27,94.6,2846,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2024-02-27,61.1,2863,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2024-02-29,115.3,2812,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2024-02-29,59.2,2812,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2024-02-29,56.1,2849,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2024-02-29,110.5,2838,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2024-02-29,71.6,2846,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2024-03-02,174.9,2745,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2024-03-02,82.6,2819,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2024-03-02,76.3,2825,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2024-03-02,175.4,2755,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2024-03-02,113.7,2791,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2024-03-04,153.4,2799,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2024-03-04,86.9,2785,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2024-03-04,74.8,2857,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2024-03-04,174.8,2788,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2024-03-04,109.8,2782,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2024-03-06,155.6,2785,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2024-03-06,79.7,2844,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2024-03-06,115.6,2784,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2024-03-06,206.9,2697,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2024-03-06,78.7,2847,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2024-03-08,194.3,2784,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2024-03-08,111.8,2838,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2024-03-08,108.0,2826,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2024-03-08,150.0,2786,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2024-03-08,104.9,2818,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2024-03-12,128.8,2790,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2024-03-12,101.9,2828,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2024-03-12,82.1,2812,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2024-03-12,145.8,2800,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2024-03-12,83.9,2830,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2024-03-14,138.1,2785,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2024-03-14,118.2,2842,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2024-03-14,80.7,2802,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2024-03-14,139.2,2801,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2024-03-14,107.0,2848,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2024-03-16,152.0,2786,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2024-03-16,95.5,2827,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2024-03-16,87.8,2826,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2024-03-16,150.8,2796,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2024-03-16,85.9,2780,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2024-03-18,202.9,2742,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2024-03-18,78.6,2828,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2024-03-18,105.7,2811,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2024-03-18,205.4,2740,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2024-03-18,106.7,2788,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2024-03-20,151.5,2758,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2024-03-20,78.1,2870,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2024-03-20,80.4,2825,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2024-03-20,136.9,2757,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2024-03-20,78.3,2849,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2024-03-22,140.0,2817,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2024-03-22,99.8,2786,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2024-03-22,106.7,2837,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2024-03-22,148.4,2813,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2024-03-22,75.4,2862,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2024-03-26,173.8,2752,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2024-03-26,114.3,2832,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2024-03-26,121.5,2829,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2024-03-26,208.8,2697,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2024-03-26,112.6,2826,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2024-03-28,135.0,2790,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2024-03-28,92.3,2826,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2024-03-28,104.4,2770,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2024-03-28,152.1,2724,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2024-03-28,110.8,2811,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2024-03-30,187.9,2739,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2024-03-30,85.9,2826,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2024-03-30,118.2,2796,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2024-03-30,179.2,2726,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2024-03-30,108.8,2831,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2024-04-01,91.7,2860,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2024-04-01,57.6,2817,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2024-04-01,81.3,2850,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2024-04-01,114.3,2774,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2024-04-01,73.4,2834,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2024-04-03,139.2,2795,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2024-04-03,87.5,2810,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2024-04-03,75.7,2817,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2024-04-03,147.9,2776,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2024-04-03,80.3,2855,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2024-04-05,98.1,2806,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2024-04-05,56.0,2833,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2024-04-05,62.0,2838,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2024-04-05,95.3,2850,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2024-04-05,64.5,2848,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2024-04-09,115.0,2807,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2024-04-09,58.3,2844,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2024-04-09,54.5,2851,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2024-04-09,97.2,2838,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2024-04-09,69.9,2846,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2024-04-11,140.6,2827,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2024-04-11,78.1,2824,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2024-04-11,58.6,2886,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2024-04-11,94.2,2787,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2024-04-11,65.2,2850,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2024-04-13,118.5,2802,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2024-04-13,81.1,2867,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2024-04-13,73.3,2832,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2024-04-13,143.2,2824,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2024-04-13,74.6,2802,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2024-04-15,115.0,2786,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2024-04-15,78.3,2819,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2024-04-15,63.7,2817,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2024-04-15,147.6,2777,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2024-04-15,82.3,2825,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2024-04-17,135.7,2813,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2024-04-17,57.5,2824,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2024-04-17,70.6,2899,Agmarknet via CEDA
Kottayam,Changanassery Market,rice,2024-04-17,90.4,2867,Agmarknet via CEDA
Kottayam,Kottayam Market,rice,2024-04-17,68.0,2830,Agmarknet via CEDA
Alappuzha,Alappuzha Mandi,rice,2024-04-19,133.9,2805,Agmarknet via CEDA
Alappuzha,Harippad Market,rice,2024-04-19,73.1,2826,Agmarknet via CEDA
Alappuzha,Ambalapuzha Market,rice,2024-04-19,59.9,2867,Agmarknet via CEDA
